Broker Title,Type,Price,Bedrooms,Bathrooms,Square Feet,Address,State,Administrative Area Level 2,Locality,Sub-Locality,Latitude,Longitude
Brokered by ALTA Real Estate,Condo for sale,1650000,3,2,1493,150 W 51st St Apt 2116,"New York, NY 10019",New York,New York County,New York,40.7612516,-73.9826113
Brokered by COMPASS,Condo for sale,1249000,2,2,2158,271 McDonald Ave Apt 1A,"Brooklyn, NY 11218",New York,Kings County,Brooklyn,40.648091,-73.98013
Brokered by Brown Harris Stevens - 445 Park Avenue,Condo for sale,699900,3,1,558,80 Park Avenue Ave Unit 10B,"Manhattan, NY 10016",New York,New York County,New York,40.7502793,-73.9795235
Brokered by BHHS New York Properties,Condo for sale,2255000,2,2,1450,540 W 49th St Ph 8N,"New York, NY 10019",New York,New York County,New York,40.764655,-73.994257
Brokered by Corcoran East Side,Condo for sale,4750000,3,2,2060,40 E 62nd St Apt 5W,"New York, NY 10065",New York,New York County,New York,40.7649484,-73.9694663
Brokered by Jamie & Connie Real Estate Grp,Condo for sale,550000,1,1,721,42-31 Colden St Unit F6D,"Flushing, NY 11355",New York,Queens County,Queens,40.7539009,-73.8261514
Brokered by RE MAX Edge,Condo for sale,888000,2,2,1146,1238 63rd St Apt D324,"Brooklyn, NY 11219",New York,Kings County,Brooklyn,40.6275896,-74.0016198
Brokered by Henry Watts Real Estate Corporation,Condo for sale,375000,3,1,2184,454 Nostrand Ave Unit B,"Brooklyn, NY 11216",United States,New York,Kings County,40.6834585,-73.9504707
Brokered by Serhant,Condo for sale,10800000,5,6,4544,50 Bridge Park Dr Unit 22AB,"Brooklyn, NY 11201",New York,Kings County,Brooklyn,40.692916,-74.0008815
Brokered by qvtopservice,Condo for sale,599999,2,1,932,478 Bainbridge St Apt 3A,"Bedford Stuyvesant, NY 11233",New York,Kings County,Brooklyn,40.6822675,-73.9178308
Brokered by Block & Lot Real Estate SVC,Condo for sale,699000,3,2,1290,80-06 47th Ave Unit 4P,"Elmhurst, NY 11373",New York,Queens County,Queens,40.7402182,-73.8844499
Brokered by Douglas Elliman - 575 Madison Ave,Condo for sale,590000,3,1,579,400 Central Park W Apt 3T,"New York, NY 10025",New York,New York County,New York,40.7942099,-73.9636725
Brokered by E Realty International Corp,Condo for sale,838000,3,2,706,48 Market St Apt 3A,"New York, NY 10002",New York,New York County,New York,40.7118928,-73.9940945
Brokered by Corcoran Brooklyn Heights,Condo for sale,1345000,1,2,752,140 E 63rd St # 4MN,"New York, NY 10065",New York,New York County,New York,40.7644486,-73.9662417
Brokered by Brown Harris Stevens,Condo for sale,995000,3,2,1175,2545 Frederick Douglass Blvd Apt D,"Manhattan, NY 10030",New York,New York County,New York,40.817538,-73.94614
Brokered by BESMATCH REAL ESTATE,Condo for sale,330000,3,2,1067,776 Brook Ave Unit 33B,"Bronx, NY 10451",New York,Bronx County,The Bronx,40.8203804,-73.9109368
Brokered by Great Riches Realty,Condo for sale,665000,2,1,1120,80-09 35th Ave Unit A8,"Jackson Heights, NY 11372",New York,Queens County,Queens,40.7519149,-73.8861292
Brokered by Corcoran Williamsburg Bedford,Condo for sale,899000,1,2,1151,95 Dikeman St Apt 1R,"Brooklyn, NY 11231",New York,Kings County,Brooklyn,40.6764286,-74.013234
Brokered by City Connections Realty,Condo for sale,1385000,1,2,875,301 W 57th St Apt 34E,"New York, NY 10019",New York,New York County,New York,40.767078,-73.9831196
Brokered by City Connections Realty,Condo for sale,1385000,1,2,875,301 W 57th St Apt 34E,"New York, NY 10019",New York,New York County,New York,40.767078,-73.9831196
Brokered by Brown Harris Stevens,Condo for sale,625000,3,1,458,173 McGuinness Blvd Unit 3C,"Brooklyn, NY 11222",New York,Kings County,Brooklyn,40.7282026,-73.9504745
Brokered by Ben Bay Rlty Co. Of Ave U Llc,Condo for sale,299000,1,1,671,837 Washington Ave Apt 4A,"Bronx, NY 10451",New York,Bronx County,The Bronx,40.8225186,-73.9117785
Brokered by The Agency,Condo for sale,15250000,4,5,4264,551 W 21st St Apt 15A,"New York, NY 10011",New York,New York County,New York,40.7474926,-74.0072666
Brokered by Keller Williams Realty Liberty,Condo for sale,225000,3,1,2184,971 Jerome St Apt 3A,"Brooklyn, NY 11207",New York,Kings County,Brooklyn,40.6570179,-73.8781548
Brokered by Prime Ny Inc.,Condo for sale,975000,2,1,1164,20 West St Unit 18,"Manhattan, NY 10004",New York,New York County,New York,40.7061841,-74.0156098
Brokered by Corcoran Park Slope,Condo for sale,2250000,3,2,2184,353 3rd St Apt 5B,"Brooklyn, NY 11215",New York,Kings County,Brooklyn,40.6731905,-73.9835999
Brokered by EXP Realty,Condo for sale,350000,3,2,2184,527 E 156th St Unit 67C,"Bronx, NY 10455",New York,Bronx County,The Bronx,40.8203804,-73.9109368
Brokered by EXP Realty,Condo for sale,469000,2,1,780,104-33 39th Ave Unit 3D-A,"Corona, NY 11368",New York,Queens County,Queens,40.751236,-73.8610379
Brokered by Daniel Gale Sotheby's International Realty,Condo for sale,1355000,3,2,2184,316 22nd St Unit 1B,"Brooklyn, NY 11215",New York,Kings County,Brooklyn,40.6588717,-73.9912442
Brokered by DiTommaso Real Estate,Condo for sale,285000,1,1,613,20 Cliff St Apt 5H,"Staten Island, NY 10305",New York,Richmond County,Staten Island,40.6109595,-74.060351
Brokered by Johnson Michael,Condo for sale,489000,2,2,1100,1075 E 72nd St Unit 43,"Brooklyn, NY 11234",New York,Kings County,Brooklyn,40.6280579,-73.9171101
Brokered by Serhant,Condo for sale,9995000,4,4,2918,1049 Fifth Ave Unit 17B,"New York, NY 10028",New York,New York County,New York,40.7810722,-73.9599463
Brokered by New Group Realty Inc,Condo for sale,1050000,4,2,2800,1025 45th St Apt 1D,"Brooklyn, NY 11219",New York,Kings County,Brooklyn,40.6408974,-73.9954451
Brokered by E House Realty & Mgt. Inc.,Condo for sale,698000,1,1,721,18 Eldridge St Apt 2B,"New York, NY 10002",New York,New York County,New York,40.7148425,-73.9934391
Brokered by Winzone Realty Inc,Condo for sale,558000,2,1,747,22-40 80th St Unit 133F,"East Elmhurst, NY 11370",New York,Queens County,Queens,40.7677997,-73.8900207
Brokered by Peter Ashe Real Estate- Peter Ashe Real Estate,Condo for sale,1900000,2,2,1035,220 E 65th St Apt 20B,"New York, NY 10065",New York,New York County,New York,40.7642638,-73.9626394
Brokered by Corcoran East Side,Condo for sale,2150000,3,3,1315,389 E 89th St Apt 17G,"New York, NY 10128",New York,New York County,New York,40.7791164,-73.9482901
Brokered by ARGO - Argo Residential,Condo for sale,568000,1,1,680,62 54 97th Pl Unit 16G,"Queens, NY 11374",United States,New York,Queens County,40.733048,-73.8612179
"Brokered by Nest Seekers International, Midtown",Condo for sale,660400,1,2,2184,3 Court Sq W,"Queens, NY 11101",United States,New York,Queens County,40.7478785,-73.9444755
"Brokered by Nest Seekers International, Midtown",Condo for sale,1199999,2,2,1197,143 Meserole St Unit Garden,"Brooklyn, NY 11206",United States,New York,Kings County,40.7081991,-73.9438121
Brokered by E Realty International Corp,Condo for sale,630000,2,2,2184,5-42 115th St Unit A,"College Point, NY 11356",United States,New York,Queens County,40.7903558,-73.8528872
Brokered by COMPASS,Condo for sale,1649000,3,2,2184,401 E 89th St Apt 10K,"Manhattan, NY 10128",New York,New York County,New York,40.7787875,-73.9473234
Brokered by COMPASS,Condo for sale,845000,1,1,692,510 E 80th St Apt 12D,"Manhattan, NY 10075",New York,New York County,New York,40.771604,-73.949419
Brokered by Douglas Elliman - 936 Broadway,Condo for sale,995000,1,1,2184,382 Central Park W Apt 18L,"New York, NY 10025",New York,New York County,New York,40.7935585,-73.9656011
Brokered by Sotheby's International Realty - Downtown Manhattan,Condo for sale,4995000,3,4,3750,213 W 23rd St Apt 5N,"New York, NY 10011",New York,New York County,New York,40.7445521,-73.9963339
Brokered by Highline Residential - Highline Residential,Condo for sale,3200000,3,3,1820,675 Sackett St Apt 105,"Brooklyn, NY 11217",New York,Kings County,Brooklyn,40.6779373,-73.981685
Brokered by Corcoran Park Avenue South,Condo for sale,1599000,2,2,1400,1600 Broadway Apt 16G,"New York, NY 10019",New York,New York County,New York,40.7601775,-73.9843631
"Brokered by Robert DeFalco Realty, Inc.",Condo for sale,249999,1,1,596,215 Hart Blvd Apt 3J,"Staten Island, NY 10301",New York,Richmond County,Staten Island,40.6299335,-74.0999243
Brokered by Coldwell Banker Reliable Real Estate,Condo for sale,879000,2,2,1278,435 E 117th St Apt 3,"New York, NY 10035",New York,New York County,New York,40.7962956,-73.9334096
Brokered by Corcoran Brooklyn Heights,Condo for sale,750000,2,2,732,109 Troutman St # 3B,"Brooklyn, NY 11206",New York,Kings County,Brooklyn,40.6996109,-73.9302507
Brokered by COMPASS,Condo for sale,780000,2,2,847,158-16 79th Ave Unit 205N,"Queens, NY 11366",New York,Queens County,Queens,40.7209348,-73.808761
"Brokered by BEN BAY REALTY, CO.",Condo for sale,995000,4,2,1782,956 79th St Unit 3B,"Brooklyn, NY 11228",New York,Kings County,Brooklyn,40.6226046,-74.0176964
Brokered by Serhant,Condo for sale,875000,3,1,294,11 E 68th St Unit 7J,"New York, NY 10065",New York,New York County,New York,40.7694824,-73.9676328
Brokered by Corcoran Park Avenue South,Condo for sale,1995000,1,1,826,28 E 10th St Apt 1K,"New York, NY 10003",New York County,New York,Manhattan,40.7324605,-73.9936315
Brokered by Fillmore Real Estate,Condo for sale,820000,1,2,788,35 McDonald Ave Apt 3F,"Brooklyn, NY 11218",New York,Kings County,Brooklyn,40.6541679,-73.9812592
Brokered by VYLLA HOME,Condo for sale,1475000,2,3,1397,347 W 57th St Apt 29C,"New York, NY 10019",New York,New York County,New York,40.7681878,-73.9845086
Brokered by COMPASS,Condo for sale,1225000,2,2,1050,159 W 53rd St Apt 36B,"Manhattan, NY 10019",New York,New York County,New York,40.7629277,-73.9813818
"Brokered by CORE Group Marketing, LLC",Condo for sale,2999999,2,2,1770,45 E 80th St Apt 11B,"New York, NY 10075",New York,New York County,New York,40.7770031,-73.9611884
Brokered by Brown Harris Stevens,Condo for sale,1540000,3,3,1357,575 4th Ave Apt 4C,"Brooklyn, NY 11215",New York,Kings County,Brooklyn,40.6655513,-73.9922171
Brokered by VYLLA HOME,Condo for sale,1475000,2,3,1397,347 W 57th St Apt 29C,"New York, NY 10019",New York,New York County,New York,40.7681878,-73.9845086
Brokered by COMPASS,Condo for sale,1225000,2,2,1050,159 W 53rd St Apt 36B,"Manhattan, NY 10019",New York,New York County,New York,40.7629277,-73.9813818
"Brokered by CORE Group Marketing, LLC",Condo for sale,2999999,2,2,1770,45 E 80th St Apt 11B,"New York, NY 10075",New York,New York County,New York,40.7770031,-73.9611884
Brokered by Keller Williams NYC,Condo for sale,695000,2,2,889,42 W 120th St Apt 2D,"New York, NY 10027",New York,New York County,New York,40.8037811,-73.9462459
Brokered by Highline Residential - Highline Residential,Condo for sale,650000,1,1,776,300 Albany St Apt 3D,"New York, NY 10280",New York,New York County,New York,40.7100278,-74.0168528
Brokered by Corcoran Chelsea/Flatiron,Condo for sale,4495000,3,3,2012,252 E 57th St Apt 39C,"New York, NY 10022",New York,New York County,New York,40.7590821,-73.9658765
Brokered by Corcoran Brooklyn Heights,Condo for sale,1049000,3,1,897,85 N 3rd St Apt 504,"Brooklyn, NY 11249",New York,Kings County,Brooklyn,40.7172132,-73.9622559
Brokered by Serhant,Condo for sale,9995000,3,4,2950,10 Sullivan St Unit 10A,"New York, NY 10012",New York,New York County,New York,40.724558,-74.004173
Brokered by RITZ REALTY NY CORP.,Condo for sale,680000,2,1,640,4016 7th Ave Unit 2R,"Brooklyn, NY 11232",New York,Kings County,Brooklyn,40.6478661,-74.0006098
Brokered by Douglas Elliman - 575 Madison Ave,Condo for sale,2175000,2,2,1666,243 W 60th St Apt 4A,"New York, NY 10023",New York,New York County,New York,40.771979,-73.9889567
NoBroker,Condo for sale,2795000,3,3,1689,555 W 59th St Apt 20B,"Manhattan, NY 10019",New York,New York County,New York,40.7715251,-73.9895943
Brokered by Homemax Realty Inc,Condo for sale,679000,2,2,879,511 68th St Apt 1A,"Brooklyn, NY 11220",New York,Kings County,Brooklyn,40.6341182,-74.0202284
Brokered by Bond New York- Columbus Circle,Condo for sale,600000,1,1,600,1810 Third Ave Unit A9,"Manhattan, NY 10029",New York,New York County,New York,40.7881977,-73.947385
Brokered by COMPASS,Condo for sale,649000,1,1,665,145 W 129th St Apt 2,"Manhattan, NY 10027",New York,New York County,New York,40.811152,-73.9451209
Brokered by RE MAX Edge,Condo for sale,538000,2,1,1105,2546 Stillwell Ave Apt 3B,"Brooklyn, NY 11223",United States,New York,Kings County,40.5857519,-73.9835309
Brokered by Hauseit LLC - Hauseit LLC,Condo for sale,4145000,2,2,1593,111 Murray St Apt 17A,"New York, NY 10007",New York,New York County,New York,40.715351,-74.0128441
Brokered by COMPASS,Condo for sale,15500000,4,4,4064,1 Central Park S Unit 1801,"Manhattan, NY 10019",New York,New York County,New York,40.7646573,-73.9744439
Brokered by Corcoran Park Avenue South,Condo for sale,570000,3,1,515,250 S End Ave Apt 12F,"New York, NY 10280",New York,New York County,New York,40.7097702,-74.0162823
Brokered by Serhant,Condo for sale,1950000,1,2,1117,345 W 14th St Apt 3E,"New York, NY 10014",New York,New York County,New York,40.7408927,-74.0044465
Brokered by Serhant,Condo for sale,1950000,1,2,1117,345 W 14th St Apt 3E,"New York, NY 10014",New York,New York County,New York,40.7408927,-74.0044465
Brokered by Douglas Elliman - 575 Madison Ave,Condo for sale,1450000,3,2,1117,333 E 30th St Apt 8L,"New York, NY 10016",New York,New York County,New York,40.7420749,-73.9757973
Brokered by Douglas Elliman - 575 Madison Ave,Condo for sale,2980000,3,3,1756,1280 Fifth Ave Ph B,"New York, NY 10029",United States,New York,New York County,40.7961886,-73.949116
Brokered by Rk Capital Group Llc,Condo for sale,568000,1,1,2184,69-45 108th St Unit 2A,"Forest Hills, NY 11375",New York,Queens County,Queens,40.7241743,-73.8448471
Brokered by Sotheby's International Realty - Downtown Manhattan,Condo for sale,950000,1,1,2184,29 W 65th St Apt 2F,"New York, NY 10023",New York County,New York,Manhattan,40.7727634,-73.9809139
Brokered by Serhant,Condo for sale,2000000,2,2,1441,50 Bridge Park Dr Apt 3D,"Brooklyn, NY 11201",New York,Kings County,Brooklyn,40.692916,-74.0008815
Brokered by Corcoran East Side,Condo for sale,7600000,4,4,3216,100 Barclay St Apt 20C,"New York, NY 10007",New York,New York County,New York,40.7139639,-74.0127212
Brokered by REAL NEW YORK - Chelsea,Condo for sale,575000,1,1,1073,456 W 167th St Apt 6G,"New York, NY 10032",New York,New York County,New York,40.8387144,-73.9369924
Brokered by Corcoran East Side,Condo for sale,7600000,4,4,3216,100 Barclay St Apt 20C,"New York, NY 10007",New York,New York County,New York,40.7139639,-74.0127212
Brokered by Corcoran Long Island City,Condo for sale,695000,3,2,704,888 Fulton St Apt 3A,"Brooklyn, NY 11238",New York,Kings County,Brooklyn,40.6829851,-73.9656007
Brokered by Corcoran Bedford Stuyvesant,Condo for sale,899000,2,1,1010,568 Saint Marks Ave Apt 3A,"Brooklyn, NY 11216",New York,Kings County,Brooklyn,40.6756382,-73.9555242
Brokered by Corcoran Westside Columbus,Condo for sale,900000,2,2,951,77 E 110th St Apt 5B,"New York, NY 10029",New York,New York County,New York,40.7958546,-73.9464985
Brokered by COMPASS,Condo for sale,5100000,2,2,1676,1 Central Park S Unit 606,"Manhattan, NY 10019",New York,New York County,New York,40.7691094,-73.98162
Brokered by City Connections Realty,Condo for sale,8500000,3,3,2080,15 W 63rd St Apt 21A,"New York, NY 10023",New York,New York County,New York,40.7710757,-73.9809771
Brokered by RE MAX Boutique Realty,Condo for sale,1075000,3,4,2740,4 Marisa Ct Unit 4A,"Bronx, NY 10465",New York,Bronx County,The Bronx,40.8125317,-73.8239933
Brokered by COMPASS,Condo for sale,950000,3,1,660,425 W 50th St Apt 12B,"Manhattan, NY 10019",New York,New York County,New York,40.7641461,-73.9901764
Brokered by E Realty International Corp,Condo for sale,598000,1,1,663,132-36 Pople Ave Unit 3E,"Flushing, NY 11355",New York,Queens County,Queens,40.7533111,-73.8312005
Brokered by Corcoran SoHo,Condo for sale,6998000,4,4,3000,55 Vestry St Apt 6C,"New York, NY 10013",New York,New York County,New York,40.7227325,-74.0101225
Brokered by Winzone Realty Inc,Condo for sale,349000,3,1,2184,43-33 48 St Unit 4J,"Sunnyside, NY 11104",New York,Queens County,Queens,40.7436341,-73.916415
Brokered by City Connections Realty,Condo for sale,870000,1,1,620,347 W 57th St Apt 6B,"New York, NY 10019",New York,New York County,New York,40.7681878,-73.9845086
Brokered by Corcoran West Side,Condo for sale,10900000,5,6,3633,39 W 23rd St # N,"New York, NY 10010",United States,New York,New York County,40.7423282,-73.9911409
Brokered by Ashford Homes LLC,Condo for sale,640000,1,1,1022,1238 63rd St Unit 204,"Brooklyn, NY 11219",New York,Kings County,Brooklyn,40.6275896,-74.0016198
Brokered by Corcoran West Side,Condo for sale,10900000,5,6,3633,39 W 23rd St # N,"New York, NY 10010",United States,New York,New York County,40.7423282,-73.9911409
Brokered by Ashford Homes LLC,Condo for sale,640000,1,1,1022,1238 63rd St Unit 204,"Brooklyn, NY 11219",New York,Kings County,Brooklyn,40.6275896,-74.0016198
Brokered by COMPASS,Condo for sale,1025000,1,1,787,105 Norfolk St Apt 3A,"Manhattan, NY 10002",New York,New York County,New York,40.7188873,-73.9873574
Brokered by Douglas Elliman - 936 Broadway,Condo for sale,2449000,3,2,1744,90 E End Ave Apt 6B,"New York, NY 10028",New York,New York County,New York,40.7735704,-73.9461541
Brokered by COMPASS,Condo for sale,700000,3,1,474,246 Spring St Unit 4111,"Manhattan, NY 10013",New York,New York County,New York,40.7253082,-74.005407
Brokered by Corcoran East Side,Condo for sale,2350000,4,2,1847,375 W 123rd St # 7B,"New York, NY 10027",New York,New York County,New York,40.8101077,-73.9546373
Brokered by Winzone Realty Inc,Condo for sale,456000,1,1,2184,42-39 Judge St Unit 2B,"Elmhurst, NY 11373",New York,Queens County,Queens,40.7442352,-73.8797855
"Brokered by Nest Seekers International, Midtown",Condo for sale,5350000,3,4,2491,522 W 29th St Apt 3A,"New York, NY 10001",New York,New York County,New York,40.7518261,-74.002774
Brokered by RE MAX Real Estate Professionals,Condo for sale,628000,3,2,1097,238 56th St Apt 1F,"Brooklyn, NY 11220",New York,Kings County,Brooklyn,40.6449894,-74.0196153
Brokered by COMPASS,Condo for sale,1750000,1,1,2184,502 Park Ave Apt 12K,"Manhattan, NY 10022",New York,New York County,New York,40.7632867,-73.9700993
Brokered by COMPASS,Condo for sale,2400000,2,2,1375,12 E 88th St Apt 9C,"Manhattan, NY 10128",New York,New York County,New York,40.782249,-73.958665
Brokered by Sotheby's International Realty - Downtown Manhattan,Condo for sale,5799000,3,4,2497,1 John St Apt 4B,"Brooklyn, NY 11201",Kings County,Brooklyn,Dumbo,40.7046228,-73.9878238
Brokered by COMPASS,Condo for sale,3500000,3,2,1896,189 Prospect Pl Apt 2,"Brooklyn, NY 11238",New York,Kings County,Brooklyn,40.6781953,-73.9702616
Brokered by CENTURY 21 METRO STAR,Condo for sale,209000,1,1,2184,1470 East Ave Apt 4D,"Bronx, NY 10462",New York,Bronx County,The Bronx,40.836532,-73.859174
"Brokered by CORE Group Marketing, LLC",Condo for sale,5900000,3,3,2706,241 Fifth Ave Ph 15,"New York, NY 10016",New York,New York County,New York,40.744213,-73.987241
Brokered by Oxford Property Group,Condo for sale,1450000,2,2,1175,123 Washington St Apt 33B,"New York, NY 10006",New York,New York County,New York,40.7092191,-74.0137534
"Brokered by CORE Group Marketing, LLC",Condo for sale,2990000,3,2,1721,77 Greenwich St Apt 16A,"New York, NY 10006",New York,New York County,New York,40.7074175,-74.0135328
NoBroker,Condo for sale,888000,3,2,1700,956 79th St Unit 1B,"Brooklyn, NY 11228",New York,Kings County,Brooklyn,40.6226046,-74.0176964
Brokered by COMPASS,Condo for sale,1995000,1,2,910,29 W 85th St Unit 1,"Manhattan, NY 10024",New York,New York County,New York,40.7852077,-73.9706676
Brokered by Corcoran Williamsburg Bedford,Condo for sale,615000,2,1,733,148-09 Northern Blvd Apt 4F,"Queens, NY 11354",United States,New York,Queens County,40.7654814,-73.8178731
"Brokered by Tom Crimmins Realty, Ltd.",Condo for sale,209000,1,1,650,1000 Clove Rd Apt 5D,"Staten Island, NY 10301",New York,Richmond County,Staten Island,40.6202645,-74.1099106
NoBroker,Condo for sale,771770,2,2,710,134-16 35th Ave Unit 11D,"Flushing, NY 11354",New York,Queens County,Queens,40.7639577,-73.8325965
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Condo for sale,3550000,3,2,2693,144 W 18th St Apt 3E,"New York, NY 10011",New York,New York County,New York,40.7404065,-73.9970822
Brokered by COMPASS,Condo for sale,645000,3,1,419,181 7th Ave Apt 5A,"Manhattan, NY 10011",New York,New York County,New York,40.7424515,-73.996531
NoBroker,Condo for sale,771770,2,2,710,134-16 35th Ave Unit 11D,"Flushing, NY 11354",New York,Queens County,Queens,40.7639577,-73.8325965
Brokered by COMPASS,Condo for sale,1250000,2,2,1434,380 Lenox Ave Unit 4B,"Manhattan, NY 10027",New York,New York County,New York,40.810446,-73.943187
Brokered by Serhant,Condo for sale,7990000,5,4,5202,46 Laight St Unit Maisonette,"New York, NY 10013",United States,New York,New York County,40.7221603,-74.0078633
"Brokered by Nest Seekers International, Tribeca",Condo for sale,7750000,3,3,2184,65 W 13th St Ph 1B,"New York, NY 10011",New York County,New York,Manhattan,40.7366739,-73.9966616
Brokered by Serhant,Condo for sale,7990000,5,4,5202,46 Laight St Unit Maisonette,"New York, NY 10013",United States,New York,New York County,40.7221603,-74.0078633
Brokered by Cross Country Realty,Condo for sale,250000,3,1,2184,380 Cozine Ave Apt 2A,"Brooklyn, NY 11207",New York,Kings County,Brooklyn,40.6576494,-73.8782466
Brokered by Serhant,Condo for sale,1195000,1,1,713,57 Reade St Apt 12E,"New York, NY 10007",New York,New York County,New York,40.7147947,-74.0064392
Brokered by Peter Ashe Real Estate- Peter Ashe Real Estate,Condo for sale,599000,1,1,2184,158 E 100th St Apt 2R,"New York, NY 10029",New York,New York County,New York,40.7879956,-73.9485879
Brokered by Serhant,Condo for sale,1195000,1,1,713,57 Reade St Apt 12E,"New York, NY 10007",New York,New York County,New York,40.7147947,-74.0064392
Brokered by E Realty International Corp,Condo for sale,450888,1,1,2184,63-60 102nd St Unit B14,"Rego Park, NY 11374",New York,Queens County,Queens,40.7319691,-73.8541569
Brokered by B Square Realty,Condo for sale,748000,2,2,713,41-62 Bowne St Unit 3D,"Flushing, NY 11355",New York,Queens County,Queens,40.7576255,-73.8231097
Brokered by COMPASS,Condo for sale,18950000,4,4,5075,27 Wooster St Unit 7A,"Manhattan, NY 10013",New York,New York County,New York,40.7219635,-74.0033414
Brokered by TURFNYC LLC,Condo for sale,2300000,2,2,1035,108 W 75th St Apt 3,"New York, NY 10023",New York,New York County,New York,40.779437,-73.97814
Brokered by Houlihan Lawrence Commercial,Condo for sale,510000,2,2,972,112 Sunset Blvd Unit 11112,"Bronx, NY 10473",United States,New York,Bronx County,40.806756,-73.853097
Brokered by Douglas Elliman  -111 Fifth Ave,Condo for sale,825000,2,2,1001,234 W 148th St Apt 6A,"New York, NY 10039",New York,New York County,New York,40.8241865,-73.939702
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Condo for sale,6895000,2,2,2114,217 W 57th St Apt 35F,"New York, NY 10019",New York,New York County,New York,40.7663935,-73.9809909
Brokered by RE MAX Real Estate Professionals,Condo for sale,565000,1,1,804,1721 W 6th St Apt 4B,"Brooklyn, NY 11223",New York,Kings County,Brooklyn,40.6053887,-73.9787595
Brokered by RE MAX Real Estate Professionals,Condo for sale,565000,1,1,804,1721 W 6th St Apt 4B,"Brooklyn, NY 11223",New York,Kings County,Brooklyn,40.6053887,-73.9787595
Brokered by RE/MAX Town & Country,Condo for sale,320000,2,1,802,1705 Purdy St Apt 9G,"Bronx, NY 10462",New York,Bronx County,The Bronx,40.840912,-73.8545918
Brokered by Century Homes Realty Group LLC,Condo for sale,418000,1,1,684,120-17 Cove Ct Unit 91B,"College Point, NY 11356",New York,Queens County,Queens,40.7946644,-73.8473931
Brokered by Martini Real Estate - Martini Real Estate,Condo for sale,1325000,2,2,2184,40 W 55th St Apt 8D,"New York, NY 10019",New York,New York County,New York,40.7622732,-73.9767193
Brokered by COMPASS,Condo for sale,1750000,6,3,3364,1184 Nostrand Ave,"Brooklyn, NY 11225",United States,New York,Kings County,40.6585715,-73.9507462
Brokered by The Bouklis Group - The Bouklis Group Astoria,Condo for sale,445000,3,1,402,25-74 34th St Unit 1C,"Astoria, NY 11103",New York,Queens County,Queens,40.7680157,-73.9174508
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Condo for sale,5950000,2,2,1853,173 Perry St # 8N,"New York, NY 10014",New York,New York County,New York,40.7347565,-74.0097145
Brokered by COMPASS,Condo for sale,599000,1,1,626,333 E 109th St Apt 2A,"Manhattan, NY 10029",New York,New York County,New York,40.7920582,-73.9393346
Brokered by Oxford Property Group,Condo for sale,420000,1,1,668,120 Ocean View Ave Unit 2C,"Brooklyn, NY 11235",New York,Kings County,Brooklyn,40.5783101,-73.9670934
Brokered by COMPASS,Condo for sale,11000000,4,4,3452,177 9th Ave Ph A,"Manhattan, NY 10011",United States,New York,New York County,40.7450569,-74.0027927
Brokered by Brown Harris Stevens,Condo for sale,779000,1,1,638,250 E 30th St Apt 6B,"Manhattan, NY 10016",New York,New York County,New York,40.7422824,-73.9781111
Brokered by Engel & V�������,Condo for sale,9975000,3,3,2241,15 Central Park W Apt 16G,"New York, NY 10023",New York County,New York,Manhattan,40.7697189,-73.9810746
Brokered by COMPASS,Condo for sale,11000000,4,4,3452,177 9th Ave Ph A,"Manhattan, NY 10011",United States,New York,New York County,40.7450569,-74.0027927
Brokered by Serhant,Condo for sale,7750000,5,6,3701,50 Bridge Park Dr Unit 17AE,"Brooklyn, NY 11201",New York,Kings County,Brooklyn,40.692916,-74.0008815
Brokered by COMPASS,Condo for sale,795000,1,1,860,350 E 62nd St Apt 3B,"Manhattan, NY 10065",New York,New York County,New York,40.7614804,-73.9610613
Brokered by Corcoran East Side,Condo for sale,849000,3,2,2184,8 W 65th St Apt 1B,"New York, NY 10023",New York,New York County,New York,40.7719831,-73.9802428
Brokered by Leven Real Estate - Head Office,Condo for sale,800000,3,1,916,15 Broad St Apt 1928,"New York, NY 10005",United States,New York,New York County,40.7067114,-74.010457
Brokered by Brooklyn Real Property Inc,Condo for sale,359000,2,1,920,190 Cozine Ave Apt 3H,"Brooklyn, NY 11207",New York,Kings County,Brooklyn,40.654871,-73.8847697
Brokered by E Realty International Corp,Condo for sale,649000,1,1,2184,362 W 127th St Unit 6B,"New York, NY 10027",New York,New York County,New York,40.8121684,-73.9523535
Brokered by Winzone Realty Inc,Condo for sale,1175000,4,2,2184,168-46 Powells Cove Blvd Unit 21,"Whitestone, NY 11357",New York,Queens County,Queens,40.7932921,-73.7951779
Brokered by COMPASS,Condo for sale,2950000,3,2,1709,360 Furman St Apt 337,"Brooklyn, NY 11201",New York,Kings County,Brooklyn,40.6935342,-74.0002618
NoBroker,Condo for sale,358000,3,1,2184,150-38 Union Tpke Unit 11B,"Flushing, NY 11367",New York,Queens County,Queens,40.7187728,-73.811168
NoBroker,Condo for sale,760000,1,1,700,414 W 54th St Apt 4E,"New York, NY 10019",New York,New York County,New York,40.766298,-73.9881994
Brokered by One Realty Global Corp,Condo for sale,380000,3,1,393,1548 72nd St Unit 1,"Brooklyn, NY 11228",New York,Kings County,Brooklyn,40.6184843,-74.0001507
