Broker Title,Type,Price,Bedrooms,Bathrooms,Square Feet,Address,State,Administrative Area Level 2,Locality,Sub-Locality,Latitude,Longitude
"Brokered by KMS Realty Group, Inc.",House for sale,2599999,6,6,6353,65 Jenna Ln,"Staten Island, NY 10304",United States,New York,Richmond County,40.5920591,-74.1031199
Brokered by Brooklyn Residential Real Estate Services Llc,House for sale,897000,3,2,1664,1611 E 31st St,"Brooklyn, NY 11234",United States,New York,Kings County,40.6137691,-73.9416652
Brokered by RE MAX Real Estate Professionals,House for sale,1250000,3,2,2110,2514 Voorhies Ave,"Brooklyn, NY 11235",United States,New York,Kings County,40.5866351,-73.9436164
Brokered by EXIT REALTY PRIVATE CLIENT,House for sale,475000,5,2,1790,1604 Harding Park,"Bronx, NY 10473",United States,New York,Bronx County,40.8102903,-73.8573667
Brokered by Home Global Realty,House for sale,780000,3,3,1344,91-11 92nd St,"Woodhaven, NY 11421",United States,New York,Queens County,40.6891418,-73.8510191
"Brokered by Ed Bruno Realty, LLC",House for sale,765000,3,4,1888,78 Hooker Pl,"Staten Island, NY 10302",United States,New York,Richmond County,40.6311627,-74.1422028
Brokered by RE MAX Edge,House for sale,948000,4,2,1492,8647 16th Ave,"Brooklyn, NY 11214",United States,New York,Kings County,40.6090003,-74.0081041
Brokered by Winzone Realty Inc,House for sale,695000,3,2,2184,84-42 85 Rd,"Woodhaven, NY 11421",United States,New York,Queens County,40.6950378,-73.8602956
Brokered by Arc Realty Llc,House for sale,1249000,3,4,2400,1187 Rhinelander Ave,"Bronx, NY 10461",United States,New York,Bronx County,40.8533232,-73.8509691
Brokered by Fave Realty Inc,House for sale,635000,3,2,1200,1645 E 92nd St,"Brooklyn, NY 11236",United States,New York,Kings County,40.6322163,-73.894288
Brokered by COMPASS,House for sale,1759000,3,2,2100,348 E 4th St Unit 1,"Brooklyn, NY 11218",New York,Kings County,Brooklyn,40.643712,-73.976793
Brokered by Douglas Elliman - 575 Madison Ave,House for sale,12495000,4,2,7825,121 E 83rd St,"New York, NY 10028",United States,New York,New York County,40.7780321,-73.9574506
Brokered by The Bouklis Group - The Bouklis Group Astoria,House for sale,1988800,3,4,2071,145-60 5th Ave Unit 1FAM,"Whitestone, NY 11357",New York,New York County,New York,40.7400544,-73.9903941
"Brokered by JOHN A MAGUIRE REAL ESTATE, LL",House for sale,1875000,3,2,1496,96 86th St,"Brooklyn, NY 11209",United States,New York,Kings County,40.6246037,-74.0368286
Brokered by Madison Estates Sotheby's International Realty,House for sale,1350000,3,2,1584,1719 E 22nd St,"Brooklyn, NY 11229",United States,New York,Kings County,40.6096678,-73.9511136
Brokered by Opulence Properties,House for sale,799000,3,2,1816,149 Durant Ave,"Staten Island, NY 10306",United States,New York,Richmond County,40.5557686,-74.1327357
Brokered by Top Nest Inc,House for sale,479900,3,2,1088,971 Schenck Ave,"Brooklyn, NY 11207",United States,New York,Kings County,40.6567481,-73.8802564
Brokered by RE MAX Real Estate Professionals,House for sale,1150000,3,2,1700,7713 20th Ave,"Brooklyn, NY 11214",United States,New York,Kings County,40.6092336,-73.9930917
"Brokered by Brooklyn Real Property, Inc",House for sale,720000,4,2,936,1217 E 101st St,"Brooklyn, NY 11236",United States,New York,Kings County,40.6404818,-73.8915337
Brokered by RE MAX Real Estate Professionals,House for sale,659000,3,2,1468,412 Manhattan St,"Staten Island, NY 10307",United States,New York,Richmond County,40.4997983,-74.2411663
Brokered by E Realty International Corp,House for sale,738000,4,2,2184,111-87 43rd Ave,"Corona, NY 11368",United States,New York,Queens County,40.7506139,-73.851888
"Brokered by Robert Defalco Realty, Inc.",House for sale,889000,3,2,2052,4521 Hylan Blvd,"Staten Island, NY 10312",United States,New York,Richmond County,40.5312573,-74.157737
Brokered by Coldwell Banker Labarca,House for sale,1325000,4,3,2200,2215 E 72nd St,"Brooklyn, NY 11234",United States,New York,Kings County,40.618445,-73.9043606
"Brokered by Tom Crimmins Realty, Ltd.",House for sale,669000,3,2,2191,933 Jewett Ave,"Staten Island, NY 10314",United States,New York,Richmond County,40.6136236,-74.1305336
Brokered by Trademarko Realty Inc,House for sale,1475000,5,3,2637,53-30 61st St,"Maspeth, NY 11378",United States,New York,Queens County,40.7291232,-73.9042682
Brokered by My Home Advisors Llc,House for sale,1099000,3,4,2037,1385 E 34th St,"Brooklyn, NY 11210",United States,New York,Kings County,40.621735,-73.941847
Brokered by Corcoran SoHo,House for sale,4200000,3,1,2560,35 Stuyvesant St,"New York, NY 10003",United States,New York,New York County,40.7300715,-73.9880189
Brokered by American Homes Group,House for sale,739999,4,2,1976,387 Fingerboard Rd,"Staten Island, NY 10305",United States,New York,Richmond County,40.6021404,-74.0713152
Brokered by RE MAX Edge,House for sale,2250000,6,4,3432,2635 E 28th St,"Brooklyn, NY 11235",United States,New York,Kings County,40.5884214,-73.9412863
Brokered by ProBase Real Estate,House for sale,499000,3,2,1786,81 Park Hill Ct,"Staten Island, NY 10304",United States,New York,Richmond County,40.6178525,-74.0758856
Brokered by Akcess24homes Inc,House for sale,749000,4,2,2184,557 Drew St,"Brooklyn, NY 11208",United States,New York,Kings County,40.6771904,-73.8625697
Brokered by Weichert Realtors Evolution Group,House for sale,855000,3,2,1383,306 Oldfield St,"Staten Island, NY 10306",United States,New York,Richmond County,40.5725396,-74.1007568
Brokered by Welhome Realty Inc,House for sale,1528000,4,2,2184,43-28 169th St,"Flushing, NY 11358",United States,New York,Queens County,40.757398,-73.7979996
Brokered by E Realty International Corp,House for sale,1287777,5,2,2184,88-25 63rd Ave,"Rego Park, NY 11374",United States,New York,Queens County,40.7257724,-73.8680711
Brokered by Sowae Corp,House for sale,330000,3,1,2184,21 Miami Ct,"Brooklyn, NY 11225",United States,New York,Kings County,40.6604827,-73.9468571
"Brokered by Triolo Realty Group, Inc.",House for sale,749000,4,3,2013,606 Tompkins Ave,"Staten Island, NY 10305",United States,New York,Richmond County,40.6109749,-74.0710212
Brokered by Keller Williams Realty NYC Grp,House for sale,590000,3,1,1360,2540 Woodhull Ave,"Bronx, NY 10469",United States,New York,Bronx County,40.8642583,-73.8414813
Brokered by Behfar Team Llc,House for sale,3595000,6,3,2184,1558 E 9th St,"Brooklyn, NY 11230",United States,New York,Kings County,40.6108399,-73.9647401
Brokered by Tapestry Real Estate of Queens,House for sale,868000,3,2,1452,40-51 172 St,"Flushing, NY 11358",United States,New York,Queens County,40.7592798,-73.7939528
NoBroker,House for sale,270000,3,2,1158,3780 Willett Ave,"Bronx, NY 10467",United States,New York,Bronx County,40.8838997,-73.864167
Brokered by All Century Realty,House for sale,765000,3,2,2500,1574 Crotona Park E,"Bronx, NY 10460",United States,New York,Bronx County,40.8365023,-73.8919613
Brokered by Doreen Greenwood Inc.,House for sale,588000,3,1,1080,2956 Gerritsen Ave,"Brooklyn, NY 11229",United States,New York,Kings County,40.5887247,-73.9208494
Brokered by Weichert Realtors The Franzese Group,House for sale,929000,3,2,1309,1305 Elm Ave,"Brooklyn, NY 11230",United States,New York,Kings County,40.6174291,-73.9615134
Brokered by City House Realty Inc.,House for sale,649000,3,2,1152,471 Beach Rd,"Staten Island, NY 10312",United States,New York,Richmond County,40.544553,-74.159323
Brokered by Wilk Real Estate I Llc,House for sale,1389000,7,2,2184,1016 Gravesend Neck Rd,"Brooklyn, NY 11223",United States,New York,Kings County,40.5943151,-73.9602134
Brokered by RE/MAX CLASSIC REALTY,House for sale,459999,1,1,640,3308 Lucerne St,"Bronx, NY 10465",United States,New York,Bronx County,40.8426371,-73.8168754
Brokered by Realty Connect USA LLC,House for sale,1999000,4,2,2600,45 E Loop Rd,"Staten Island, NY 10304",United States,New York,Richmond County,40.5908362,-74.1019957
Brokered by REALHome Services & Solutions,House for sale,515000,3,1,882,120-46 238th St,"Cambria Heights, NY 11411",United States,New York,Queens County,40.6842823,-73.7278575
Brokered by QWEST PROPERTY GROUP INC,House for sale,1525000,3,2,2572,710 E 22nd St,"Brooklyn, NY 11210",United States,New York,Kings County,40.6349015,-73.9563944
Brokered by Century Homes Realty Group LLC,House for sale,1788000,4,4,2716,39-22 221st St,"Bayside, NY 11361",United States,New York,Queens County,40.7661326,-73.7627478
"Brokered by Hall Homes Realty, Inc.",House for sale,899000,4,2,1224,279 Suffolk Ave,"Staten Island, NY 10314",United States,New York,Richmond County,40.5985336,-74.127001
Brokered by BERKSHIRE HATHAWAY,House for sale,975000,3,2,2184,88-44 202nd St,"Hollis, NY 11423",United States,New York,Queens County,40.7187283,-73.7613065
"Brokered by Nest Seekers International, Westside",House for sale,799000,3,2,2184,3737 Amboy Rd,"Staten Island, NY 10308",United States,New York,Richmond County,40.552406,-74.1441129
Brokered by Concrete Jungle NYC Realty,House for sale,299999,3,1,2184,46 Seafoam St,"Staten Island, NY 10306",United States,New York,Richmond County,40.5637297,-74.0993229
"Brokered by Compass Greater New York, LLC",House for sale,1980000,5,2,2652,8506 Colonial Rd,"Brooklyn, NY 11209",United States,New York,Kings County,40.6253464,-74.036404
Brokered by RE MAX Voyage,House for sale,599000,3,2,1052,3540 Laconia Ave,"Bronx, NY 10469",United States,New York,Bronx County,40.8750212,-73.8547365
Brokered by Momentum Real Estate Llc,House for sale,999000,4,4,3570,18 Kelly Blvd,"Staten Island, NY 10314",United States,New York,Richmond County,40.5898663,-74.1515902
Brokered by RE MAX Elite,House for sale,849999,2,2,1365,155 Ebbitts St,"Staten Island, NY 10306",United States,New York,Richmond County,40.562056,-74.1052535
Brokered by Douglas Elliman - 575 Madison Ave,House for sale,8999999,6,6,5500,152 E 63rd St,"New York, NY 10065",United States,New York,New York County,40.764386,-73.9658214
Brokered by COMPASS,House for sale,3999500,3,2,2184,1800 Grand Concourse,"Bronx, NY 10457",United States,New York,Bronx County,40.847049,-73.9080117
Brokered by Top Nest Inc,House for sale,594900,3,2,1224,939 E 87th St,"Brooklyn, NY 11236",United States,New York,Kings County,40.63818,-73.9071525
Brokered by HIGH CLASS REALTY SB LLC.,House for sale,2700000,5,2,2690,79 Dover St,"Brooklyn, NY 11235",United States,New York,Kings County,40.5801404,-73.9494604
Brokered by Keller Williams Realty NYC Grp,House for sale,554900,3,2,1890,717 E 221st St,"Bronx, NY 10467",United States,New York,Bronx County,40.8849291,-73.8613097
"Brokered by Homes R Us Realty of NY, Inc.",House for sale,949900,4,2,1680,489 Maine Ave,"Staten Island, NY 10314",United States,New York,Richmond County,40.6217558,-74.1413145
"Brokered by Homes R Us Realty of NY, Inc.",House for sale,949900,4,2,1680,489 Maine Ave,"Staten Island, NY 10314",United States,New York,Richmond County,40.6217558,-74.1413145
Brokered by Douglas Elliman - 575 Madison Ave,House for sale,26995000,8,10,8360,995 Fifth Ave Unit 16,"New York, NY 10028",New York,New York County,New York,40.7780041,-73.9625466
Brokered by NEUHAUS REALTY INC.,House for sale,799999,3,4,2337,619 Johnston Ter,"Staten Island, NY 10309",United States,New York,Richmond County,40.513375,-74.202668
Brokered by KELLER WILLIAMS REALTY LANDMARK II,House for sale,619999,3,2,2184,572 Junius St,"Brownville, NY 11212",United States,New York,Kings County,40.6603335,-73.9008479
Brokered by eXp Realty BKNY,House for sale,485000,2,1,560,2800 Brown St,"Brooklyn, NY 11235",United States,New York,Kings County,40.585215,-73.937245
Brokered by Classic Home Sales,House for sale,859000,3,2,2184,2062 Royce St,"Brooklyn, NY 11234",United States,New York,Kings County,40.621997,-73.905326
Brokered by DiTommaso Real Estate,House for sale,589000,2,2,1808,18 Harbour Ct,"Staten Island, NY 10308",United States,New York,Richmond County,40.5383835,-74.1433088
Brokered by Unimax Realty Co Inc,House for sale,998000,3,2,2184,48-23 193rd St,"Fresh Meadows, NY 11365",United States,New York,Queens County,40.7288044,-73.7772174
Brokered by Behfar Team Llc,House for sale,1100000,3,2,2184,1534 E 22nd St,"Brooklyn, NY 11210",United States,New York,Kings County,40.6143817,-73.9525027
Brokered by Real Broker NY LLC,House for sale,715000,3,2,2184,85-10 79th St,"Woodhaven, NY 11421",United States,New York,Queens County,40.6951138,-73.8648093
Brokered by Chase Global Realty Corp,House for sale,914999,4,2,2184,121-26 7th Ave,"College Point, NY 11356",United States,New York,Queens County,40.790645,-73.846559
Brokered by RE MAX Real Estate Professionals,House for sale,1750000,4,3,3225,7316 Ridge Blvd,"Brooklyn, NY 11209",United States,New York,Kings County,40.633166,-74.0303565
Brokered by Today Realty Corp.,House for sale,1050000,3,2,1870,835 Dean Ave,"Bronx, NY 10465",United States,New York,Bronx County,40.8325495,-73.8167031
Brokered by Akcess24homes Inc,House for sale,750000,3,2,2184,116-59 120th St,"South Ozone Park, NY 11420",United States,New York,Queens County,40.6743844,-73.8184378
Brokered by Ben Bay Realty Company of Staten Island LLC,House for sale,1328888,3,2,1440,1534 W 9th St,"Brooklyn, NY 11204",United States,New York,Kings County,40.6094603,-73.9831636
Brokered by Jamie & Connie Real Estate Grp,House for sale,728000,2,1,1440,160-44 26th Ave,"Flushing, NY 11358",United States,New York,Queens County,40.7731565,-73.8027586
Brokered by Chase Global Realty Corp,House for sale,2300000,3,2,2800,712 126th St,"College Point, NY 11356",United States,New York,Queens County,40.7903373,-73.8420291
Brokered by Winzone Realty Inc,House for sale,735000,3,2,2184,115-15 127th St,"South Ozone Park, NY 11420",United States,New York,Queens County,40.6787631,-73.8121482
Brokered by RE MAX Real Estate Professionals,House for sale,1190000,3,2,1360,260 89th St,"Brooklyn, NY 11209",United States,New York,Kings County,40.6214197,-74.0328467
Brokered by E House Realty & Mgt. Inc.,House for sale,749000,3,2,1600,476 Robinson Ave,"Staten Island, NY 10312",United States,New York,Richmond County,40.544867,-74.159159
Brokered by Remax Edge - RE/MAX EDGE,House for sale,2235000,3,4,2750,194 Falmouth St,"Brooklyn, NY 11235",United States,New York,Kings County,40.577846,-73.946577
Brokered by BESMATCH REAL ESTATE,House for sale,620000,3,2,1400,1724 Hutchinson River Pkwy,"Bronx, NY 10461",United States,New York,Bronx County,40.8464353,-73.8358298
Brokered by E Realty International Corp,House for sale,1390000,5,2,2184,66-05 Garfield Ave,"Woodside, NY 11377",United States,New York,Queens County,40.7358829,-73.8988063
Brokered by Realty Executives Today,House for sale,938000,3,2,1836,19-26 81st St,"East Elmhurst, NY 11370",United States,New York,Queens County,40.772306,-73.8896045
Brokered by 5 Boro Realty Corp,House for sale,919000,6,3,5400,2911 Avenue D,"Brooklyn, NY 11226",United States,New York,Kings County,40.6410944,-73.9490931
Brokered by Corcoran SoHo,House for sale,6975000,2,2,3050,200 Mercer St Apt 5E,"New York, NY 10012",New York,New York County,New York,40.7265669,-73.9967609
Brokered by Corcoran Park Slope,House for sale,2400000,4,4,3424,867 Sterling Pl,"Brooklyn, NY 11216",United States,New York,Kings County,40.6727282,-73.9497962
Brokered by Realty Connect USA LLC,House for sale,769000,3,2,2184,8496 Austin St,"Kew Gardens, NY 11415",United States,New York,Queens County,40.7061049,-73.8263931
Brokered by Douglas Elliman - 575 Madison Ave,House for sale,2975000,4,4,2968,333 E 91st St Unit 12CD,"New York, NY 10128",New York,New York County,New York,40.7803429,-73.947266
Brokered by Coldwell Banker Reliable,House for sale,4000000,32,12,7188,150 E 105th St,"New York, NY 10029",United States,New York,New York County,40.7912881,-73.9465215
Brokered by Coldwell Banker American Homes,House for sale,920000,5,4,2184,468 E 46th St,"Brooklyn, NY 11203",United States,New York,Kings County,40.6502862,-73.9343518
Brokered by Katz Realty,House for sale,649000,3,3,1456,58 Roanoke St,"Staten Island, NY 10314",United States,New York,Richmond County,40.5972983,-74.1347274
Brokered by RE MAX Real Estate Professionals,House for sale,995000,2,2,800,1809 W 3rd St,"Brooklyn, NY 11223",United States,New York,Kings County,40.603454,-73.9756682
Brokered by Katz Realty,House for sale,649000,3,3,1456,58 Roanoke St,"Staten Island, NY 10314",United States,New York,Richmond County,40.5972983,-74.1347274
Brokered by RE MAX Real Estate Professionals,House for sale,995000,2,2,800,1809 W 3rd St,"Brooklyn, NY 11223",United States,New York,Kings County,40.603454,-73.9756682
"Brokered by Weichert, Realtors - Larchmont",House for sale,499000,2,2,1146,4302 Boyd Ave,"Bronx, NY 10466",United States,New York,Bronx County,40.8955154,-73.8510754
Brokered by Instahomes Realty LLC,House for sale,660000,3,2,2184,949 Schenck Ave,"Brooklyn, NY 11207",United States,New York,Kings County,40.6574259,-73.8808077
Brokered by Douglas Elliman - 575 Madison Ave,House for sale,14750000,6,6,8790,7 E 69th St,"New York, NY 10021",United States,New York,New York County,40.7703119,-73.967354
Brokered by Re/Max Edge,House for sale,160000,2,1,900,2701 Goethals Rd N Apt D4,"Staten Island, NY 10303",United States,New York,Richmond County,40.6281757,-74.1797234
Brokered by RE MAX Real Estate Professionals,House for sale,1149000,4,3,1800,284 Sullivan Pl,"Brooklyn, NY 11225",United States,New York,Kings County,40.6644629,-73.951745
Brokered by Keller Williams Rlty Landmark,House for sale,985000,3,2,2184,82-61 172nd St,"Jamaica, NY 11432",United States,New York,Queens County,40.7181351,-73.7934614
Brokered by Corcoran Chelsea/Flatiron,House for sale,4195000,6,6,2184,9 Clinton St,"New York, NY 10002",United States,New York,New York County,40.7210845,-73.9842397
Brokered by Douglas Elliman - 575 Madison Ave,House for sale,950000,1,1,2184,310 E 46th St Apt 17H,"New York, NY 10017",New York,New York County,New York,40.751918,-73.9698335
Brokered by TALK OF THE TOWN REALTY C,House for sale,699000,3,3,2835,4716 Avenue H,"Brooklyn, NY 11234",United States,New York,Kings County,40.6324811,-73.9306778
Brokered by RELIABLE SELL & BUY REALTY INC,House for sale,1190000,4,2,1500,2330 E 15th St,"Brooklyn, NY 11229",United States,New York,Kings County,40.5935138,-73.9556712
Brokered by Panache Realty Co,House for sale,649000,3,2,1257,287 E 34th St,"Brooklyn, NY 11203",United States,New York,Kings County,40.6499215,-73.9453734
Brokered by TALK OF THE TOWN REALTY C,House for sale,699000,3,3,2835,4716 Avenue H,"Brooklyn, NY 11234",United States,New York,Kings County,40.6324811,-73.9306778
Brokered by Re/Max Elite,House for sale,399888,3,4,1613,765 E 224th St,"Bronx, NY 10466",United States,New York,Bronx County,40.8865894,-73.8585038
Brokered by TREE OF LIFE REALTY & MANAGEMENT LLC,House for sale,2759000,6,6,2184,163 Whitman Dr,"Brooklyn, NY 11234",United States,New York,Kings County,40.6093711,-73.9025693
Brokered by TALK OF THE TOWN REALTY C,House for sale,2599000,4,3,3510,2634 National Dr,"Brooklyn, NY 11234",United States,New York,Kings County,40.6063914,-73.9020181
"Brokered by BEN BAY REALTY CO OF BAY RIDGE, LLC",House for sale,1288000,3,2,1188,340 86th St,"Brooklyn, NY 11209",United States,New York,Kings County,40.6229377,-74.0298947
"Brokered by Dawning Real Estate, Inc.",House for sale,699000,3,2,1700,752 Correll Ave,"Staten Island, NY 10309",United States,New York,Richmond County,40.545028,-74.218133
Brokered by City Realty Group,House for sale,749000,3,2,2184,31-10 95th St,"East Elmhurst, NY 11369",United States,New York,Queens County,40.7602045,-73.8739584
Brokered by Momentum Real Estate Llc,House for sale,1250000,3,4,3328,19 Park Ln,"Staten Island, NY 10301",United States,New York,Richmond County,40.619844,-74.0889182
Brokered by City Realty Group,House for sale,749000,3,2,2184,31-10 95th St,"East Elmhurst, NY 11369",United States,New York,Queens County,40.7602045,-73.8739584
Brokered by eXp Realty BKNY,House for sale,2199000,3,3,3454,181 Hastings St,"Brooklyn, NY 11235",United States,New York,Kings County,40.5782802,-73.9442713
Brokered by 5 Boro Realty Corp,House for sale,1449999,3,2,1890,768 Herkimer St,"Brooklyn, NY 11233",United States,New York,Kings County,40.6783124,-73.928113
Brokered by Cross Island Realty One Inc,House for sale,1399000,5,4,2184,256-16 86th Ave,"Floral Park, NY 11001",United States,New York,Queens County,40.7326463,-73.7097434
Brokered by RE MAX Real Estate Professionals,House for sale,1299000,3,2,1700,74 89th St,"Brooklyn, NY 11209",United States,New York,Kings County,40.622512,-74.038316
Brokered by 5 Boro Realty Corp,House for sale,925000,2,2,1077,1336 Dean St,"Brooklyn, NY 11216",United States,New York,Kings County,40.6764806,-73.9446731
"Brokered by Compass Greater Ny, Llc",House for sale,999000,3,2,1260,423 Beach 126th St,"Belle Harbor, NY 11694",United States,New York,Queens County,40.5792491,-73.8470867
Brokered by Lombardo Homes & Estates,House for sale,948888,3,1,950,1611 Oriental Blvd,"Brooklyn, NY 11235",United States,New York,Kings County,40.5786958,-73.938485
Brokered by Ps 91 Real Estate,House for sale,569000,3,1,2184,110-25 217 St Unit 11146-0021,"Queens Village, NY 11429",United States,New York,Queens County,40.7079268,-73.7400399
Brokered by Douglas Elliman - 575 Madison Ave,House for sale,680000,1,1,2184,200 E 90th St Apt 20D,"New York, NY 10128",New York,New York County,New York,40.7810446,-73.9519172
Brokered by CENTURY 21 Homefront,House for sale,629000,3,3,1280,419 Britton Ave,"Staten Island, NY 10304",United States,New York,Richmond County,40.6086959,-74.0859469
Brokered by Master Associates Inc.,House for sale,2200000,3,2,3760,302 Sheldon Ave,"Staten Island, NY 10312",United States,New York,Richmond County,40.5450461,-74.1858995
Brokered by Sowae Corp,House for sale,380000,3,2,600,51 Hill St,"Brooklyn, NY 11208",United States,New York,Kings County,40.6789407,-73.8712984
Brokered by Winzone Realty Inc,House for sale,849000,3,3,2184,2762 Cropsey Ave,"Brooklyn, NY 11214",11214,United States,New York,40.5868122,-73.9890289
Brokered by Jonarbri Realty,House for sale,450000,4,3,2184,661 E 228th St,"Bronx, NY 10466",United States,New York,Bronx County,40.8904909,-73.8606171
Brokered by Unlimited Homes Realty Inc,House for sale,730000,4,3,1648,191-20 113th Rd,"Saint Albans, NY 11412",United States,New York,Queens County,40.6987,-73.761794
Brokered by Park Assets Real Estate Corp,House for sale,829000,5,4,2184,110-35 166th St,"Jamaica, NY 11433",United States,New York,Queens County,40.6935674,-73.7855565
Brokered by Andron Realty Group Tulip R E,House for sale,888000,4,2,2184,84-49 264th St,"Floral Park, NY 11001",United States,New York,Queens County,40.7367436,-73.7039037
Brokered by Ashford Homes,House for sale,558000,3,2,1108,3811 Hylan Blvd,"Staten Island, NY 10308",United States,New York,Richmond County,40.5463363,-74.1420026
Brokered by Corcoran Brooklyn Heights,House for sale,725000,5,2,2184,138-48 229th St,"Queens, NY 11413",United States,New York,Queens County,40.6702491,-73.7454183
Brokered by RE/MAX Elite,House for sale,879000,4,2,2240,120 8th St,"Staten Island, NY 10306",United States,New York,Richmond County,40.5708089,-74.1179169
Brokered by BERKSHIRE HATHAWAY,House for sale,939999,3,2,3096,222-11 100th Rd,"Queens Village, NY 11429",United States,New York,Queens County,40.7146332,-73.7305803
Brokered by Cana Realty,House for sale,1288000,3,4,2184,21-26 81st St,"East Elmhurst, NY 11370",United States,New York,Queens County,40.7701118,-73.8892017
Brokered by Cana Realty,House for sale,1288000,3,4,2184,21-26 81st St,"East Elmhurst, NY 11370",United States,New York,Queens County,40.7701118,-73.8892017
Brokered by EXIT REALTY TOP PROPERTIES,House for sale,699000,3,2,1538,38 Jones St,"New York, NY 10314",United States,New York,Richmond County,40.6059609,-74.1644799
Brokered by Red Door Realty Group,House for sale,888888,4,3,2088,20 Greencroft Ln,"Staten Island, NY 10308",United States,New York,Richmond County,40.5469948,-74.1413764
Brokered by ES Realty Eva Shammah LLC,House for sale,1690000,3,2,1536,1914 E 26th St,"Brooklyn, NY 11229",United States,New York,Kings County,40.6042182,-73.946797
Brokered by Rise Realty,House for sale,1449000,3,4,3600,61 Cypress Ave,"Staten Island, NY 10301",United States,New York,Richmond County,40.613153,-74.1076394
Brokered by Ben Bay Realty Company of Staten Island LLC,House for sale,628000,3,2,960,268 Cromwell Ave,"Staten Island, NY 10305",United States,New York,Richmond County,40.5883038,-74.0928759
Brokered by EXIT REALTY FIRST CHOICE,House for sale,634900,2,2,2184,99-27 Francis Lewis Blvd,"Queens Village, NY 11429",United States,New York,Queens County,40.7123648,-73.7530514
Brokered by Winzone Realty Inc,House for sale,1950000,3,2,2184,180-11 Tudor Rd,"Jamaica, NY 11432",United States,New York,Queens County,40.721482,-73.7883218
Brokered by Keystone Realty USA Corp,House for sale,699000,3,3,2184,448 Turneur Ave,"Bronx, NY 10473",United States,New York,Bronx County,40.8163884,-73.8461253
Brokered by RE MAX Elite,House for sale,585000,3,2,1008,94 Walker St,"Staten Island, NY 10302",United States,New York,Richmond County,40.6302304,-74.142966
Brokered by COMPASS,House for sale,1250000,3,2,2072,89 Nixon Ave,"Staten Island, NY 10304",United States,New York,Richmond County,40.6321382,-74.0806123
Brokered by Momentum Real Estate Llc,House for sale,599000,3,2,780,459 Raritan Ave,"Staten Island, NY 10305",United States,New York,Richmond County,40.5880538,-74.0858781
"Brokered by Tom Crimmins Realty, Ltd.",House for sale,779000,4,2,2188,122 Hamilton Ave,"Staten Island, NY 10301",United States,New York,Richmond County,40.6445045,-74.0818972
"Brokered by Robert Defalco Realty, Inc.",House for sale,1250000,4,2,3160,1841 Richmond Rd,"Staten Island, NY 10306",United States,New York,Richmond County,40.585661,-74.1059417
Brokered by NextHome Prestige,House for sale,599900,3,2,1248,9 Lovell Ave Unit A,"Staten Island, NY 10314",United States,New York,Richmond County,40.5922258,-74.1508322
Brokered by Charles Rutenberg Realty Inc,House for sale,999000,4,3,2184,78-27 268th St,"Glen Oaks, NY 11004",United States,New York,Queens County,40.7492036,-73.7045081
Brokered by Corcoran Brooklyn Heights,House for sale,695000,3,2,1926,696 Autumn Ave,"Brooklyn, NY 11208",United States,New York,Kings County,40.6713641,-73.8673475
Brokered by Laffey Real Estate,House for sale,759000,3,1,2184,71-31 66th Rd,"Middle Village, NY 11379",United States,New York,Queens County,40.7142473,-73.8830471
Brokered by BERGEN BASIN REALTY,House for sale,759000,3,2,1260,2044 E 67th St,"Brooklyn, NY 11234",United States,New York,Kings County,40.6184347,-73.9113421
Brokered by Classic Homes and Properties,House for sale,1100000,5,3,2192,85-11 164th Ave,"Howard Beach, NY 11414",United States,New York,Queens County,40.6500222,-73.844778
Brokered by Jadestone Development Realty Llc,House for sale,868000,3,2,1484,212 Hunter Ave,"Staten Island, NY 10306",United States,New York,Richmond County,40.5802397,-74.1018122
Brokered by New Home Connections Inc.,House for sale,1100000,4,2,1800,7372 Amboy Rd,"Staten Island, NY 10307",United States,New York,Richmond County,40.5103369,-74.2424867
Brokered by Berns Agency,House for sale,749000,3,2,1800,93 Gower St,"Staten Island, NY 10314",United States,New York,Richmond County,40.6105648,-74.1237991
Brokered by Berns Agency,House for sale,749000,3,2,1800,93 Gower St,"Staten Island, NY 10314",United States,New York,Richmond County,40.6105648,-74.1237991
Brokered by New Home Connections Inc.,House for sale,1100000,4,2,1800,7372 Amboy Rd,"Staten Island, NY 10307",United States,New York,Richmond County,40.5103369,-74.2424867
Brokered by Coldwell Banker Advantage,House for sale,1099000,3,2,1092,8 Piedmont Ave,"Staten Island, NY 10305",United States,New York,Richmond County,40.6038744,-74.0739123
Brokered by EXIT REALTY PRIVATE CLIENT,House for sale,509000,3,1,1100,3054 Lawton Ave,"Bronx, NY 10465",United States,New York,Bronx County,40.8181427,-73.8105454
Brokered by Piastro Realty LLC,House for sale,1295000,8,3,3050,3043 Brighton 14 St,"Brooklyn, NY 11235",United States,New York,Kings County,40.578698,-73.9551566
Brokered by Jamie & Connie Real Estate Grp,House for sale,988000,4,3,1552,158-34 75th Ave,"Flushing, NY 11366",United States,New York,Queens County,40.7264779,-73.8093514
Brokered by Real Broker NY LLC,House for sale,849000,3,2,2184,11019 Saultell Ave,"Corona, NY 11368",United States,New York,Queens County,40.7398873,-73.8506134
Brokered by Fave Realty Inc,House for sale,729999,3,2,1056,120-15 145th St,"Jamaica, NY 11436",United States,New York,Queens County,40.6762428,-73.7945184
Brokered by Century 21 Realty First,House for sale,848000,3,3,1080,1645 71st St,"Brooklyn, NY 11204",United States,New York,Kings County,40.6180243,-73.9971092
