Broker Title,Type,Price,Bedrooms,Bathrooms,Square Feet,Address,State,Administrative Area Level 2,Locality,Sub-Locality,Latitude,Longitude
Brokered by Douglas Elliman  -111 Fifth Ave,Co-op for sale,3750000,2,2,2300,45 Crosby St Apt 4S,"New York, NY 10012",New York,New York County,New York,40.7218174,-73.9985808
Brokered by Weichert Properties,Co-op for sale,3100000,2,2,2184,262 Central Park W Unit 14D,"New York, NY 10024",New York,New York County,New York,40.7857788,-73.9693433
Brokered by Brown Harris Stevens,Co-op for sale,595000,3,1,2184,19 E 73rd St Unit Medical,"Manhattan, NY 10021",United States,New York,New York County,40.7728688,-73.9653065
Brokered by Corcoran East Side,Co-op for sale,470000,2,1,2184,33-64 21st St Apt 5D,"Queens, NY 11106",New York,Queens County,Queens,40.7633448,-73.9346195
Brokered by COMPASS,Co-op for sale,420000,1,1,2184,311 E 25th St Apt 6G,"Manhattan, NY 10010",New York,New York County,New York,40.7389643,-73.9791144
Brokered by LoHo Realty Inc,Co-op for sale,499000,1,1,2184,575 Grand St Apt E203,"New York City, NY 10002",United States,New York,New York County,40.7135079,-73.9794056
Brokered by Brown Harris Stevens- 3531 Johnson Avenue,Co-op for sale,165000,1,1,750,5614 Netherland Ave Apt 4B,"Bronx, NY 10471",New York,Bronx County,The Bronx,40.9047804,-73.9057444
Brokered by Corcoran Westside Columbus,Co-op for sale,245000,1,1,863,3245 Perry Ave Apt 6C,"Bronx, NY 10467",New York,Bronx County,The Bronx,40.8758111,-73.8765929
Brokered by Brown Harris Stevens,Co-op for sale,1950000,3,2,1265,1270 Fifth Ave Unit 2T,"Manhattan, NY 10029",New York,New York County,New York,40.7957847,-73.9498024
Brokered by CHRISTIE'S INT.REAL ESTATE GROUP,Co-op for sale,1200000,1,1,1120,274 Water St Apt 1F,"New York, NY 10038",New York,New York County,New York,40.7088594,-74.001287
Brokered by Brown Harris Stevens- 3531 Johnson Avenue,Co-op for sale,165000,1,1,750,5614 Netherland Ave Apt 4B,"Bronx, NY 10471",New York,Bronx County,The Bronx,40.9047804,-73.9057444
"Brokered by Ll Real Estate Services, Llc",Co-op for sale,399000,1,1,675,4489 Broadway Apt 5B,"New York, NY 10040",New York,New York County,New York,40.8581217,-73.9322431
Brokered by Industrie Residential,Co-op for sale,4895000,4,2,3594,35 E 12th St Unit 2AB,"New York, NY 10003",New York,New York County,New York,40.7338734,-73.9921219
Brokered by Corcoran East Side,Co-op for sale,12500000,5,2,2184,925 Park Ave # 3 & 4A,"New York, NY 10028",New York,New York County,New York,40.7762654,-73.9595399
Brokered by Brown Harris Stevens - 445 Park Avenue,Co-op for sale,475000,3,1,2184,535 E 72nd St Apt 5B,"Manhattan, NY 10021",New York,New York County,New York,40.7662222,-73.9516342
Brokered by Corcoran East Side,Co-op for sale,11175000,4,6,3841,1228 Madison Ave Apt 10,"New York, NY 10128",New York,New York County,New York,40.7825765,-73.9578338
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Co-op for sale,825000,2,2,2184,150 W 55th St # 6C,"New York, NY 10019",New York,New York County,New York,40.7636334,-73.9803004
Brokered by Corcoran Chelsea/Flatiron,Co-op for sale,699000,1,1,700,12 W 72nd St Apt 7H,"New York, NY 10023",New York,New York County,New York,40.776434,-73.9771489
Brokered by COMPASS,Co-op for sale,525000,1,1,2184,1160 3rd Ave Apt 3D,"Manhattan, NY 10065",New York,New York County,New York,40.7670221,-73.9628426
Brokered by Brown Harris Stevens - 445 Park Avenue,Co-op for sale,650000,2,2,2184,435 E 57th St Apt 11C,"Manhattan, NY 10022",New York,New York County,New York,40.7581185,-73.9620574
Brokered by Corcoran East Side,Co-op for sale,1650000,1,1,2184,170 E 78th St Apt 3C,"New York, NY 10075",New York,New York County,New York,40.7737439,-73.9586221
"Brokered by Nest Seekers International, Long Island",Co-op for sale,1425000,2,2,2184,340 E 80th St Apt 17D,"New York, NY 10075",New York,New York County,New York,40.7730858,-73.9528703
Brokered by Corcoran Park Slope,Co-op for sale,400000,1,1,2184,21-55 34th Ave Apt 15B,"Queens, NY 11106",New York,Queens County,Queens,40.762146,-73.9318948
Brokered by Douglas Elliman - Bayside,Co-op for sale,205900,1,1,750,125-10 Queens Blvd Unit 821,"Kew Gardens, NY 11415",New York,Queens County,The Bronx,40.7119297,-73.826361
"Brokered by Behfar Team, Llc",Co-op for sale,265000,1,1,765,1250 Ocean Pkwy Apt 2C,"Brooklyn, NY 11230",New York,Kings County,Brooklyn,40.6180698,-73.9699744
Brokered by Douglas Elliman - Merrick,Co-op for sale,169999,1,1,2184,153-25 88th St Unit 2F,"Howard Beach, NY 11414",New York,Queens County,Queens,40.6661012,-73.8471882
Brokered by Corcoran Chelsea/Flatiron,Co-op for sale,699000,1,1,700,12 W 72nd St Apt 7H,"New York, NY 10023",New York,New York County,New York,40.776434,-73.9771489
Brokered by Sotheby's International Realty - Downtown Manhattan,Co-op for sale,795000,1,1,2184,363 E 76th St Apt 14M,"New York, NY 10021",New York,New York County,New York,40.7707242,-73.9542132
Brokered by CENTURY 21 Homefront,Co-op for sale,399000,2,1,960,464 Neptune Ave Apt 2C,"Brooklyn, NY 11224",New York,Kings County,Brooklyn,40.5792324,-73.9713245
Brokered by Brown Harris Stevens,Co-op for sale,529000,2,1,2184,100 Overlook Terrace Ter Unit 312,"Manhattan, NY 10040",New York,New York County,New York,40.8558902,-73.9351781
Brokered by Corcoran West Side,Co-op for sale,7500000,6,6,4200,1045 Park Ave # 10AB,"New York, NY 10028",New York,New York County,New York,40.7802712,-73.9567847
Brokered by Corcoran Chelsea/Flatiron,Co-op for sale,595000,1,1,2184,160 Cabrini Blvd Apt 73,"New York, NY 10033",New York,New York County,New York,40.8540347,-73.9393276
Brokered by Douglas Elliman - 664 Fulton,Co-op for sale,525000,3,2,2184,458 Neptune Ave Apt 3R,"Brooklyn, NY 11224",New York,Kings County,Brooklyn,40.5794182,-73.9709078
Brokered by USREALTY   .com,Co-op for sale,479000,2,1,1100,2932 W 5th St Apt 17C,"Brooklyn, NY 11224",New York,Kings County,Brooklyn,40.5778092,-73.9728288
Brokered by Brown Harris Stevens - 1926 Broadway,Co-op for sale,4995000,4,4,5500,485 Park Avenue Ave Unit 11FLR,"Manhattan, NY 10022",United States,New York,New York County,40.7622996,-73.9698344
Brokered by COMPASS,Co-op for sale,460000,2,1,2184,151 W 106th St Apt 5B,"Manhattan, NY 10025",New York,New York County,New York,40.8002612,-73.9648347
Brokered by COMPASS,Co-op for sale,350000,3,1,2184,155 E 49th St Unit 5F,"Manhattan, NY 10017",New York,New York County,New York,40.7556998,-73.9717539
Brokered by Corcoran Park Avenue South,Co-op for sale,2199000,2,2,1770,565 W End Ave Apt 11D,"New York, NY 10024",New York,New York County,New York,40.7899034,-73.9774703
Brokered by Brown Harris Stevens - 130 Fifth Avenue,Co-op for sale,595000,1,1,700,425 E 51st St Apt 2G,"Manhattan, NY 10022",New York,New York County,New York,40.754338,-73.964711
Brokered by KORR REALTY,Co-op for sale,249000,2,1,1000,2465 Haring St Apt 4D,"Brooklyn, NY 11235",New York,Kings County,Brooklyn,40.5926635,-73.9388739
Brokered by Corcoran Chelsea/Flatiron,Co-op for sale,585000,1,1,2184,900 W 190th St Apt 14S,"New York, NY 10040",New York,New York County,New York,40.8570262,-73.9361002
Brokered by Coldwell Banker Signature Prop,Co-op for sale,115000,3,1,550,306 E Mosholu Pkwy S Apt 5C,"Bronx, NY 10458",New York,Bronx County,The Bronx,40.8716219,-73.8826018
Brokered by COMPASS,Co-op for sale,2750000,2,2,2184,200 Central Park S Apt 20J,"Manhattan, NY 10019",New York,New York County,New York,40.7666667,-73.9797008
Brokered by Brown Harris Stevens,Co-op for sale,1450000,4,2,2184,135 E 39th St Unit 1CD,"Manhattan, NY 10016",New York,New York County,New York,40.7494389,-73.9768133
Brokered by B Square Realty,Co-op for sale,329000,2,1,2184,23-55 Bell Blvd Unit 4D,"Bayside, NY 11360",New York,Queens County,Queens,40.7807824,-73.7743544
Brokered by Corcoran Park Avenue South,Co-op for sale,2199000,2,2,1770,565 W End Ave Apt 11D,"New York, NY 10024",New York,New York County,New York,40.7899034,-73.9774703
Brokered by Corcoran Chelsea/Flatiron,Co-op for sale,585000,1,1,2184,900 W 190th St Apt 14S,"New York, NY 10040",New York,New York County,New York,40.8570262,-73.9361002
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Co-op for sale,3375000,3,3,2184,1165 Fifth Ave # 8C,"New York, NY 10029",New York,New York County,New York,40.7888952,-73.9545865
Brokered by Corcoran West Side Gallery,Co-op for sale,3150000,4,3,2184,101 W 81st St # 615/616,"New York, NY 10024",United States,New York,New York County,40.7835147,-73.9748183
Brokered by Brown Harris Stevens - 445 Park Avenue,Co-op for sale,15000000,4,6,2184,820 Fifth Ave Unit Maisonette,"Manhattan, NY 10065",United States,New York,New York County,40.7668419,-73.9707457
Brokered by Douglas Elliman - 575 Madison Ave,Co-op for sale,3150000,4,4,2184,870 Fifth Ave Unit 4H,"New York, NY 10065",New York,New York County,New York,40.7699404,-73.9686033
Brokered by RE MAX Real Estate Professionals,Co-op for sale,275000,1,1,880,275 Webster Ave Apt 5A,"Brooklyn, NY 11230",New York,Kings County,Brooklyn,40.6329634,-73.9709274
Brokered by E Z Sell Realty,Co-op for sale,279000,1,1,2184,99-05 63rd Dr Unit 14U,"Rego Park, NY 11374",New York,Queens County,Queens,40.7312899,-73.85773
Brokered by NEXTHOME PLATINUM PROPERTIES,Co-op for sale,330000,1,1,656,17-85 215th St Unit 6K,"Bayside, NY 11360",New York,Queens County,Queens,40.7843012,-73.7761962
"Brokered by CLAS - Classic Marketing, LLC",Co-op for sale,399000,3,1,2184,220 E 73rd St Unit 8G,"New York, NY 10021",New York,New York County,New York,40.7697297,-73.9590126
Brokered by Corcoran East Side,Co-op for sale,740000,2,1,2184,609 Columbus Ave Apt 18D,"New York, NY 10024",New York,New York County,New York,40.7887084,-73.9700091
Brokered by COMPASS,Co-op for sale,975000,2,2,1270,158-18 Riverside Dr W Unit 2E,"Manhattan, NY 10032",New York,New York County,New York,40.8370331,-73.9477948
Brokered by Corcoran West Side,Co-op for sale,1195000,2,2,2184,444 E 84th St # 3GH,"New York, NY 10028",New York,New York County,New York,40.77475,-73.9488864
Brokered by Keller Williams Realty Greater Nassau,Co-op for sale,190000,3,1,500,175-20 Wexford Ter Unit 8W,"Jamaica, NY 11432",New York,Queens County,Queens,40.7122499,-73.78851
Brokered by Coldwell Banker Warburg,Co-op for sale,405000,3,1,550,345 E 81st St Apt 2H,"New York, NY 10028",New York,New York County,New York,40.7740666,-73.9522989
Brokered by Tudor Realty Services Corp. - Tudor Realty Services Corp.,Co-op for sale,169500,1,1,2184,2080-2090 Barnes Ave Unit 5D,"Bronx, NY 10462",New York,Bronx County,The Bronx,40.8531021,-73.8636237
Brokered by Coldwell Banker Warburg,Co-op for sale,1950000,2,3,2184,860 Fifth Ave Unit 4H,"New York, NY 10065",New York,New York County,New York,40.7695956,-73.9688773
Brokered by Corcoran Chelsea/Flatiron,Co-op for sale,1950000,2,2,960,791 Greenwich St Apt 5,"New York, NY 10014",New York,New York County,New York,40.7373507,-74.0063169
Brokered by Charles Rutenberg Realty Inc,Co-op for sale,189999,1,1,2184,83-55 Lefferts Blvd Unit 5C,"Kew Gardens, NY 11415",New York,Queens County,Queens,40.704719,-73.832559
Brokered by East Coast Realty Partners,Co-op for sale,379000,2,1,2184,98-20 62 Dr Unit 14H,"Rego Park, NY 11374",New York,Queens County,Queens,40.7334099,-73.85851
Brokered by Coldwell Banker Warburg,Co-op for sale,995000,2,2,2184,164 E 72nd St Apt 13C,"New York, NY 10021",New York,New York County,New York,40.7699248,-73.9617134
Brokered by Sotheby's International Realty - Downtown Manhattan,Co-op for sale,3200000,3,4,1825,24 Central Park S # 5W,"New York, NY 10019",New York,New York County,New York,40.7703005,-73.9804715
Brokered by East Coast Realty Partners Llc,Co-op for sale,579000,3,2,1200,61-15 98th St Unit 7J,"Rego Park, NY 11374",New York,Queens County,Queens,40.7346339,-73.8602384
Brokered by COMPASS,Co-op for sale,995000,1,1,2184,250 W 22nd St Apt 4B,"Manhattan, NY 10011",New York,New York County,New York,40.7440497,-73.9980389
Brokered by Joe Hasselt Real Estate,Co-op for sale,154900,1,1,700,3 Fordham Hill Oval Apt 4A,"Bronx, NY 10468",New York,Bronx County,The Bronx,40.8646563,-73.9082145
Brokered by RE/MAX City Square,Co-op for sale,199999,3,1,471,110-20 71st Ave Unit 231,"Forest Hills, NY 11375",New York,Queens County,Queens,40.7223099,-73.84153
Brokered by Brown Harris Stevens - 1926 Broadway,Co-op for sale,2500000,3,2,3200,116 W 29th St Apt 3,"Manhattan, NY 10001",New York,New York County,New York,40.7468872,-73.9910651
Brokered by COMPASS,Co-op for sale,1595000,2,2,2184,210 Riverside Dr Apt 6B,"Manhattan, NY 10025",New York,New York County,New York,40.7942107,-73.9761618
Brokered by New Group Realty Inc,Co-op for sale,258000,3,1,500,149-43 35th Ave Unit 2J,"Flushing, NY 11354",New York,Queens County,Queens,40.7666016,-73.8157611
Brokered by Ernest Chi Real Estate LLC,Co-op for sale,729000,3,2,1400,4555 Henry Hudson Pkwy Apt 903,"Bronx, NY 10471",New York,Bronx County,The Bronx,40.8924692,-73.9091145
Brokered by Dreamlife Realty New York Llc,Co-op for sale,365000,2,1,925,393 Avenue S Apt 4A,"Brooklyn, NY 11223",New York,Kings County,Brooklyn,40.602199,-73.9709488
Brokered by Reliable Sell & Buy Realty Inc,Co-op for sale,473000,2,1,1000,150 W End Ave Apt 5H,"Brooklyn, NY 11235",New York,Kings County,Brooklyn,40.5782536,-73.9534785
Brokered by COMPASS,Co-op for sale,2348000,3,4,2184,860 United Nations Plz Units 31 & 32D,"Manhattan, NY 10017",New York,New York County,New York,40.7526263,-73.9658766
Brokered by Jeskell Realty Llc,Co-op for sale,133000,1,1,630,3231 Barker Ave Unit Ld,"Bronx, NY 10467",New York,Bronx County,The Bronx,40.8720291,-73.8695302
Brokered by COMPASS,Co-op for sale,2348000,3,4,2184,860 United Nations Plz Units 31 & 32D,"Manhattan, NY 10017",New York,New York County,New York,40.7526263,-73.9658766
Brokered by COMPASS,Co-op for sale,1850000,3,2,2184,235 E 22nd St Apt 11S,"Manhattan, NY 10010",New York,New York County,New York,40.7377082,-73.9819095
Brokered by RE/MAX Team,Co-op for sale,398800,1,1,2184,3540 82nd St Apt 4D,"Jackson Heights, NY 11372",New York,Queens County,Queens,40.7505816,-73.8847602
Brokered by EXIT REALTY PRIME,Co-op for sale,142500,3,1,2184,155-01 90 Ave Unit 6E,"Jamaica, NY 11432",New York,Queens County,Queens,40.7048447,-73.8022389
"Brokered by Robert E. Hill, Inc.",Co-op for sale,225000,1,1,900,601 Pelham Pkwy N Apt 408,"Bronx, NY 10467",New York,Bronx County,The Bronx,40.8574263,-73.8708848
Brokered by Winzone Realty Inc,Co-op for sale,345000,1,1,900,143-43 41 Ave Unit 4G,"Flushing, NY 11355",New York,Queens County,Queens,40.7606023,-73.8222658
Brokered by COMPASS,Co-op for sale,694000,2,1,2184,345 Montgomery St Apt 4N,"Brooklyn, NY 11225",New York,Kings County,Brooklyn,40.6657959,-73.9527658
Brokered by Douglas Elliman - 575 Madison Ave,Co-op for sale,495000,1,1,2184,27 E 65th St Apt 2E,"New York, NY 10065",New York,New York County,New York,40.767256,-73.9682231
Brokered by Corcoran Chelsea/Flatiron,Co-op for sale,649000,1,1,687,400 E 56th St Apt 25K,"New York, NY 10022",New York,New York County,New York,40.7571111,-73.9630783
"Brokered by Judy Z Etman, Realtor",Co-op for sale,429000,2,1,850,160 72nd St Apt 758,"Brooklyn, NY 11209",New York,Kings County,Brooklyn,40.6343667,-74.0311335
Brokered by COMPASS,Co-op for sale,350000,1,1,2184,340 Haven Ave Apt 6A,"Manhattan, NY 10033",New York,New York County,New York,40.8510315,-73.9416561
Brokered by Goldstone N Y Realty Llc,Co-op for sale,173000,3,1,500,76-26 113 St Unit 1B,"Forest Hills, NY 11375",New York,Queens County,Queens,40.7172419,-73.8336819
"Brokered by Fillmore Real Estate Fusion Team, INC.",Co-op for sale,800000,2,1,1200,100 Avenue P Apt 1H,"Brooklyn, NY 11204",New York,Kings County,Brooklyn,40.6072346,-73.9847935
Brokered by Keller Williams NYC,Co-op for sale,750000,1,1,2184,120 E 36th St Ph B,"New York, NY 10016",United States,New York,New York County,40.7477728,-73.9794793
Brokered by Douglas Elliman - 575 Madison Ave,Co-op for sale,425000,1,1,2184,333 E 66th St Apt 9R,"New York, NY 10065",New York,New York County,New York,40.7643711,-73.9593578
Brokered by Exp Realty,Co-op for sale,243000,2,1,965,8 Fordham Hill Oval Apt 12C,"Bronx, NY 10468",New York,Bronx County,The Bronx,40.8643305,-73.9075188
Brokered by LoHo Realty Inc,Co-op for sale,1995000,4,2,2184,453 Fdr Dr Unit C803-804,"New York City, NY 10002",New York,New York County,New York,40.7129113,-73.9781415
Brokered by KELLER WILLIAMS REALTY LANDMARK II,Co-op for sale,250000,3,1,2184,5128 30th Ave Apt 5H,"Woodside, NY 11377",New York,Queens County,Queens,40.7593913,-73.9054195
Brokered by E Realty International Corp,Co-op for sale,325000,2,1,2184,99-30 59 Ave Unit L1,"Corona, NY 11368",New York,Queens County,Queens,40.7373584,-73.8574251
Brokered by Coldwell Banker American Homes,Co-op for sale,249000,1,1,750,99-60 63rd Rd Unit 9P,"Rego Park, NY 11374",New York,Queens County,Queens,40.7326518,-73.8546547
Brokered by Spire Group Inc.- Main Office,Co-op for sale,465000,1,1,2184,444 E 52nd St Apt 6E,"New York, NY 10022",New York,New York County,New York,40.754143,-73.963502
Brokered by Douglas Elliman - 575 Madison Ave,Co-op for sale,875000,2,2,2184,114 E 90th St Unit 1D,"New York, NY 10128",New York,New York County,New York,40.7821142,-73.9544199
Brokered by Brown Harris Stevens,Co-op for sale,975000,2,2,2184,255 W End Ave Apt 7B,"Manhattan, NY 10023",New York,New York County,New York,40.7795544,-73.9848893
Brokered by Douglas Elliman  -111 Fifth Ave,Co-op for sale,475000,3,1,2184,626 W 136th St Apt 4,"New York, NY 10031",New York,New York County,New York,40.8211783,-73.956073
"Brokered by Nest Seekers International, Midtown",Co-op for sale,975000,1,1,2184,677 W End Ave Apt 13C,"New York, NY 10025",New York,New York County,New York,40.7933309,-73.9749909
Brokered by Big Team Realty,Co-op for sale,175000,1,1,627,164-20 Highland Ave Unit 9D,"Jamaica, NY 11432",New York,Queens County,Queens,40.7101573,-73.7988498
Brokered by EXP Realty,Co-op for sale,299999,1,1,850,69-09 108th St Unit 312,"Forest Hills, NY 11375",New York,Queens County,Queens,40.7249599,-73.84549
Brokered by BESMATCH REAL ESTATE,Co-op for sale,120000,2,1,1100,757 E 169th St Apt 2A,"Bronx, NY 10456",New York,Bronx County,The Bronx,40.8310613,-73.8998364
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Co-op for sale,670000,1,1,2184,400 E 59th St Apt 16B,"New York, NY 10022",New York,New York County,New York,40.7593483,-73.9617192
Brokered by COMPASS,Co-op for sale,4650000,3,3,2184,340 E 72nd St Unit Ph,"Manhattan, NY 10021",United States,New York,New York County,40.7680852,-73.9572619
Brokered by Douglas Elliman - 690 Washington,Co-op for sale,1199000,2,2,1000,52 E 78th St Unit 3C,"New York, NY 10075",New York,New York County,New York,40.775154,-73.962097
Brokered by Corcoran West Side,Co-op for sale,530000,1,1,2184,16 Park Ave # 8C,"New York, NY 10016",New York,New York County,New York,40.7478025,-73.9811899
Brokered by COMPASS,Co-op for sale,475000,2,1,2184,33-55 14th St Unit 4A,"Astoria, NY 11106",New York,Queens County,Queens,40.7640468,-73.934811
Brokered by Hometown Properties,Co-op for sale,245000,1,1,550,7200 Ridge Blvd Unit 409,"Brooklyn, NY 11209",New York,Kings County,Brooklyn,40.6339001,-74.0299973
Brokered by COMPASS,Co-op for sale,4950000,2,2,2184,1 W 67th St Unit 616,"Manhattan, NY 10023",New York,New York County,New York,40.7731562,-73.9781993
Brokered by RE MAX Edge,Co-op for sale,199000,1,1,550,2607 Avenue O Apt 4A,"Brooklyn, NY 11210",New York,Kings County,Brooklyn,40.614409,-73.9479665
Brokered by Douglas Elliman - 237 Smith St,Co-op for sale,475000,2,1,975,2260 Benson Ave Apt 1L,"Brooklyn, NY 11214",United States,New York,Kings County,40.5989402,-73.9939759
Brokered by Corcoran Westside Columbus,Co-op for sale,1325000,2,2,1250,260 W End Ave Apt 7A,"New York, NY 10023",New York,New York County,New York,40.779515,-73.9844714
Brokered by MNS,Co-op for sale,590000,2,1,800,800 E 17th St Apt 4A,"Brooklyn, NY 11230",New York,Kings County,Brooklyn,40.6311681,-73.9610093
Brokered by Olam Realty Group,Co-op for sale,499000,2,1,2184,67-66 108th St Unit B47,"Forest Hills, NY 11375",United States,New York,Queens County,40.7272034,-73.8471901
Brokered by COMPASS,Co-op for sale,349500,1,1,900,111-39 76th Rd Unit F7,"Queens, NY 11375",New York,Queens County,Queens,40.7157399,-73.83672
Brokered by Corcoran Westside Columbus,Co-op for sale,625000,2,1,2184,2790 Broadway Apt 5A,"New York, NY 10025",New York,New York County,New York,40.8025988,-73.9673459
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Co-op for sale,2975000,3,2,2184,829 Park Ave Apt 11B,"New York, NY 10021",New York,New York County,New York,40.7733572,-73.961686
Brokered by Winzone Realty Inc,Co-op for sale,280000,1,1,2184,42-42 Colden St Unit 622,"Flushing, NY 11355",New York,Queens County,Queens,40.7533266,-73.8265256
Brokered by Douglas Elliman - Franklin Square,Co-op for sale,259000,1,1,2184,89-20 55 Ave Unit 1L,"Elmhurst, NY 11373",New York,Queens County,Queens,40.7365072,-73.8733466
Brokered by Platinum Star Realty of Grt NY,Co-op for sale,398000,3,1,1000,141-10 25th Rd Unit 4B,"Flushing, NY 11354",New York,Queens County,Queens,40.7756728,-73.827111
Brokered by Joyce Realty,Co-op for sale,329000,2,1,850,33 Alden Park Unit 33,"Bronx, NY 10465",10465,United States,New York,40.8223617,-73.8072499
Brokered by Brown Harris Stevens - 129 Montague Street,Co-op for sale,385000,1,1,2184,8701 Shore Rd Apt 432,"Brooklyn, NY 11209",New York,Kings County,Brooklyn,40.6249201,-74.0404698
Brokered by E Realty International Corp,Co-op for sale,350000,1,1,2184,61-15 97 St Unit 12D,"Rego Park, NY 11374",New York,Queens County,Queens,40.7337965,-73.8620837
Brokered by CARINI GROUP - CARINI GROUP,Co-op for sale,525000,3,1,2184,111 Fourth Ave Unit 12A,"New York, NY 10003",New York,New York County,New York,40.7324146,-73.9898491
Brokered by RE MAX Edge,Co-op for sale,280000,1,1,850,2940 Ocean Ave Apt A7,"Brooklyn, NY 11235",New York,Kings County,Brooklyn,40.5895139,-73.9497416
Brokered by KELLER WILLIAMS REALTY LANDMARK II,Co-op for sale,229000,1,1,2184,21-16 35th St Unit 1B,"Astoria, NY 11105",New York,Queens County,Queens,40.7763731,-73.9073075
Brokered by COMPASS,Co-op for sale,3995000,3,2,2184,22 E 18th St Apt 4E,"Manhattan, NY 10003",New York,New York County,New York,40.7379419,-73.9907264
Brokered by COMPASS,Co-op for sale,695000,1,1,2184,205 W 54th St Apt 5D,"Manhattan, NY 10019",New York,New York County,New York,40.7640805,-73.9818551
Brokered by Gibbs Yvonne,Co-op for sale,179000,1,1,600,2913 Foster Ave Apt 2F,"Brooklyn, NY 11210",New York,Kings County,Brooklyn,40.6387293,-73.9490472
Brokered by KELLER WILLIAMS REALTY LANDMARK II,Co-op for sale,229000,1,1,2184,21-16 35th St Unit 1B,"Astoria, NY 11105",New York,Queens County,Queens,40.7763731,-73.9073075
Brokered by Dreamlife Realty New York Llc,Co-op for sale,323000,1,1,800,2400 E 3rd St Apt 228,"Brooklyn, NY 11223",New York,Kings County,Brooklyn,40.5911414,-73.9676771
Brokered by Corcoran West Side,Co-op for sale,425000,3,1,2184,150 E 61st St Apt 5K,"New York, NY 10065",New York,New York County,New York,40.7631119,-73.9668867
Brokered by Sotheby's International Realty - Downtown Manhattan,Co-op for sale,2175000,4,4,2184,132 E 35th St # 16GH,"New York, NY 10016",New York,New York County,New York,40.7468058,-73.9797483
"Brokered by Silversons Realty, LLC",Co-op for sale,1296000,2,2,1200,515 E 79th St Apt 6A,"New York, NY 10075",New York,New York County,New York,40.7709564,-73.9487946
Brokered by Douglas Elliman  -111 Fifth Ave,Co-op for sale,3395000,4,3,3111,129 W 70th St Unit 1,"New York, NY 10023",New York,New York County,New York,40.7763812,-73.9800135
Brokered by Bergen Basin Realty Llc,Co-op for sale,450000,2,1,1100,2675 Ocean Ave Apt 3B,"Brooklyn, NY 11229",New York,Kings County,Brooklyn,40.595967,-73.9504018
Brokered by Amerihomes Realty Of Ny Inc,Co-op for sale,265000,2,1,900,2461 E 29th St Apt 3F,"Brooklyn, NY 11235",New York,Kings County,Brooklyn,40.5920038,-73.9410354
Brokered by RE MAX Real Estate Professionals,Co-op for sale,398000,3,1,900,1953 65th St Apt 3A,"Brooklyn, NY 11204",New York,Kings County,Brooklyn,40.617177,-73.986447
Brokered by COMPASS,Co-op for sale,499000,2,1,2184,34-47 82nd St Unit 1,"Queens, NY 11372",New York,Queens County,Queens,40.7537299,-73.88503
Brokered by Keller Williams NYC,Co-op for sale,999000,1,1,2184,40 Prospect Park W Apt 3G,"Brooklyn, NY 11215",New York,Kings County,Brooklyn,40.6698886,-73.9726587
Brokered by COMPASS,Co-op for sale,940000,2,1,2184,401 E 74th St Apt 14A,"Manhattan, NY 10021",New York,New York County,New York,40.7689684,-73.9543121
Brokered by Keller Williams NYC,Co-op for sale,999000,1,1,2184,40 Prospect Park W Apt 3G,"Brooklyn, NY 11215",New York,Kings County,Brooklyn,40.6698886,-73.9726587
Brokered by COMPASS,Co-op for sale,940000,2,1,2184,401 E 74th St Apt 14A,"Manhattan, NY 10021",New York,New York County,New York,40.7689684,-73.9543121
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Co-op for sale,2995000,3,4,2184,24 Central Park S # 3W,"New York, NY 10019",New York,New York County,New York,40.7703005,-73.9804715
Brokered by Douglas Elliman - 575 Madison Ave,Co-op for sale,2750000,2,2,2184,1 E 66th St Unit 2A,"New York, NY 10065",New York,New York County,New York,40.7687082,-73.9694439
Brokered by COMPASS,Co-op for sale,1395000,2,2,2184,45 E 72nd St Apt 8B,"Manhattan, NY 10021",New York,New York County,New York,40.7716485,-73.9646206
Brokered by Corcoran Chelsea/Flatiron,Co-op for sale,925000,3,2,1700,205 E 63rd St Apt 6B,"New York, NY 10065",New York,New York County,New York,40.7640501,-73.964336
Brokered by Douglas Elliman - 575 Madison Ave,Co-op for sale,1250000,2,2,1350,860 Fifth Ave Unit 7F,"New York, NY 10065",New York,New York County,New York,40.7695956,-73.9688773
Brokered by Douglas Elliman  -111 Fifth Ave,Co-op for sale,2395000,4,4,3600,870 United Nations Plz Units 31 & 32F,"New York, NY 10017",New York,New York County,New York,40.7491926,-73.9695417
Brokered by Royal House Realty Inc,Co-op for sale,588888,3,2,1150,9737 63rd Rd Apt 9E,"Rego Park, NY 11374",New York,Queens County,Queens,40.7318958,-73.8599645
Brokered by Affordable Realty Corp,Co-op for sale,279000,2,1,2184,160-10 89th Ave Unit 15L,"Jamaica, NY 11432",New York,Queens County,Queens,40.7063799,-73.79996
Brokered by Corcoran West Side,Co-op for sale,6350000,4,4,2184,230 Central Park W Apt 3A,"New York, NY 10024",New York,New York County,New York,40.7836703,-73.9709274
Brokered by Coldwell Banker Realty,Co-op for sale,395000,2,1,950,5900 Arlington Ave Apt 5H,"Bronx, NY 10471",New York,Bronx County,The Bronx,40.909252,-73.905421
